Bolge,pusula_sirasi,sandikno,parti_adi_kisa,isim,soyisim,ilce,toplam_aldigi_oy_sayisi,toplam_aldigi_karma_oy_sayisi,toplam_aldigi_tercih_sayisi,toplam,Name
Magusa,3,5,TDP,İlyas,Yağlı,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,4,5,TDP,Boysan,Boyra,GAZİMAĞUSA,4,0,1,5,Magusa
Magusa,5,5,TDP,Erkan,Sarı,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,6,5,TDP,Arzu,Demirel,GAZİMAĞUSA,4,0,1,5,Magusa
Magusa,7,5,TDP,Olgu,Tansuğ,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,8,5,TDP,Hüseyin,Angolemli,GAZİMAĞUSA,4,0,1,5,Magusa
Magusa,9,5,TDP,Ecevit,Aspri,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,10,5,TDP,Mustafa,Tekman,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,11,5,TDP,Celal,Nefesoğlu,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,12,5,TDP,Yüksel,Altuner,GAZİMAĞUSA,4,0,0,4,Magusa
Magusa,13,5,TDP,Ercan,Yüzüak,GAZİMAĞUSA,4,0,1,5,Magusa
Magusa,1,5,TDP,Evrim,Benzetsel,GİRNE,4,1,0,5,Magusa
Magusa,2,5,TDP,Zeki,Çeler,GİRNE,4,1,1,6,Magusa
Magusa,3,5,TDP,Şirin,Telli,GİRNE,4,1,1,6,Magusa
Magusa,4,5,TDP,Dilara,Korkmaz,GİRNE,4,1,0,5,Magusa
Magusa,5,5,TDP,Sibel,Karaca,GİRNE,4,1,1,6,Magusa
Magusa,6,5,TDP,Hamide,Dağkıranlar,GİRNE,4,0,1,5,Magusa
Magusa,7,5,TDP,Elmas,Tokay,GİRNE,4,0,0,4,Magusa
Magusa,8,5,TDP,Nuri,Sılay,GİRNE,4,0,0,4,Magusa
Magusa,9,5,TDP,Sibar,Aybar,GİRNE,4,0,0,4,Magusa
Magusa,10,5,TDP,Tolga,Atamer,GİRNE,4,0,0,4,Magusa
Magusa,11,5,TDP,Mustafa,Abraş,GİRNE,4,0,1,5,Magusa
Magusa,1,5,TDP,Faik,Arçay,GÜZELYURT,4,0,1,5,Magusa
Magusa,2,5,TDP,Kamil,Gilanlıoğulları,GÜZELYURT,4,0,0,4,Magusa
Magusa,3,5,TDP,Çayan,Volkan,GÜZELYURT,4,0,0,4,Magusa
Magusa,1,5,TDP,Elif,Özyiğit Cengiz,İSKELE,4,0,0,4,Magusa
Magusa,2,5,TDP,Mürüde,Çelikağ,İSKELE,4,0,1,5,Magusa
Magusa,3,5,TDP,Mehmet,Barut,İSKELE,4,0,0,4,Magusa
Magusa,4,5,TDP,Tülay,Alpler,İSKELE,4,0,1,5,Magusa
Magusa,5,5,TDP,Metin İsmet,Pekri,İSKELE,4,0,0,4,Magusa
Magusa,1,5,TDP,Turgut Reis,Karabetça,LEFKE,4,0,0,4,Magusa
Magusa,2,5,TDP,Hasan İzzet,Dinçoğlu,LEFKE,4,0,1,5,Magusa
Magusa,1,5,BAĞ,Adem,Yazıcı,LEFKOŞA,0,1,0,1,Magusa
Magusa,1,5,BAĞ 2,İsmail,Yıldız,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,1,5,BAĞ 3,Ali,Sanatkar,İSKELE,0,1,0,1,Magusa
Magusa,1,6,UBP,Faiz,Sucuoğlu,LEFKOŞA,74,1,47,122,Magusa
Magusa,2,6,UBP,Olgun,Amcaoğlu,LEFKOŞA,74,3,45,122,Magusa
Magusa,3,6,UBP,Ahmet,Savaşan,LEFKOŞA,74,3,39,116,Magusa
Magusa,4,6,UBP,Sadık,Gardiyanoğlu,LEFKOŞA,74,3,28,105,Magusa
Magusa,5,6,UBP,Hasan,Taçoy,LEFKOŞA,74,2,37,113,Magusa
Magusa,6,6,UBP,Bertan,Zaroğlu,LEFKOŞA,74,0,20,94,Magusa
Magusa,7,6,UBP,Alişan,Şan,LEFKOŞA,74,1,36,111,Magusa
Magusa,8,6,UBP,Mehmet,Çelebioğlu,LEFKOŞA,74,1,29,104,Magusa
Magusa,9,6,UBP,Savaş,Atakan,LEFKOŞA,74,4,26,104,Magusa
Magusa,10,6,UBP,Zorlu,Töre,LEFKOŞA,74,0,22,96,Magusa
Magusa,11,6,UBP,Özgür,Arıkan,LEFKOŞA,74,0,15,89,Magusa
Magusa,12,6,UBP,Havva,Dağsever,LEFKOŞA,74,2,9,85,Magusa
Magusa,13,6,UBP,Fisun,Özsun,LEFKOŞA,74,1,12,87,Magusa
Magusa,14,6,UBP,Nurcan,Yardımcı,LEFKOŞA,74,1,9,84,Magusa
Magusa,15,6,UBP,Özlem,Sefer,LEFKOŞA,74,1,16,91,Magusa
Magusa,16,6,UBP,Sevil,Yönlüer,LEFKOŞA,74,1,10,85,Magusa
Magusa,1,6,UBP,Sunat,Atun,GAZİMAĞUSA,74,3,35,112,Magusa
Magusa,2,6,UBP,Dursun,Oğuz,GAZİMAĞUSA,74,2,44,120,Magusa
Magusa,3,6,UBP,Oğuzhan,Hasipoğlu,GAZİMAĞUSA,74,4,38,116,Magusa
Magusa,4,6,UBP,Mehmet,Başman,GAZİMAĞUSA,74,1,24,99,Magusa
Magusa,5,6,UBP,Hakan,Dinçyürek,GAZİMAĞUSA,74,2,27,103,Magusa
Magusa,6,6,UBP,Resmiye,Eroğlu Canaltay,GAZİMAĞUSA,74,3,23,100,Magusa
Magusa,7,6,UBP,İrem,Uygun Soyşen,GAZİMAĞUSA,74,0,7,81,Magusa
Magusa,8,6,UBP,Hüseyin,Çavuş,GAZİMAĞUSA,74,2,24,100,Magusa
Magusa,9,6,UBP,Meryem,Boyacı,GAZİMAĞUSA,74,0,14,88,Magusa
Magusa,10,6,UBP,Gürsel,Uzun,GAZİMAĞUSA,74,2,19,95,Magusa
Magusa,11,6,UBP,Bora,Akkuş,GAZİMAĞUSA,74,0,14,88,Magusa
Magusa,12,6,UBP,Sultan,Vural,GAZİMAĞUSA,74,1,3,78,Magusa
Magusa,13,6,UBP,Elif,Abiç,GAZİMAĞUSA,74,1,4,79,Magusa
Magusa,1,6,UBP,Kutlu,Evren,GİRNE,74,1,39,114,Magusa
Magusa,2,6,UBP,Ünal,Üstel,GİRNE,74,1,25,100,Magusa
Magusa,3,6,UBP,İzlem,Gürçağ Altuğra,GİRNE,74,2,27,103,Magusa
Magusa,4,6,UBP,Özdemir,Berova,GİRNE,74,1,23,98,Magusa
Magusa,5,6,UBP,Ferhat,Erişir,GİRNE,74,1,24,99,Magusa
Magusa,6,6,UBP,Türel,Özer Öksüzoğlu,GİRNE,74,4,18,96,Magusa
Magusa,7,6,UBP,Hasan,Küçük,GİRNE,74,1,15,90,Magusa
Magusa,8,6,UBP,Selim,Gökbörü,GİRNE,74,1,6,81,Magusa
Magusa,9,6,UBP,Mehmet Ali,Tunçbilek,GİRNE,74,1,21,96,Magusa
Magusa,10,6,UBP,Zalihe,Damdelen,GİRNE,74,0,7,81,Magusa
Magusa,11,6,UBP,Münevver,Çağın,GİRNE,74,0,10,84,Magusa
Magusa,1,6,UBP,Ali,Pilli,GÜZELYURT,74,2,22,98,Magusa
Magusa,2,6,UBP,Ziya,Öztürkler,GÜZELYURT,74,3,10,87,Magusa
Magusa,3,6,UBP,Hasan,Büyükoğlu,GÜZELYURT,74,2,16,92,Magusa
Magusa,1,6,UBP,Nazım,Çavuşoğlu,İSKELE,74,4,23,101,Magusa
Magusa,2,6,UBP,Yasemi,Öztürk,İSKELE,74,1,23,98,Magusa
Magusa,3,6,UBP,Mesut,Genç,İSKELE,74,2,8,84,Magusa
Magusa,4,6,UBP,Emrah,Yeşilırmak,İSKELE,74,2,11,87,Magusa
Magusa,5,6,UBP,Osman,Kırşan,İSKELE,74,2,21,97,Magusa
Magusa,1,6,UBP,Fırtına,Karanfil,LEFKE,74,3,25,102,Magusa
Magusa,2,6,UBP,Aytaç,Çaluda,LEFKE,74,1,25,100,Magusa
Magusa,1,6,CTP,Tufan,Erhürman,LEFKOŞA,62,2,24,88,Magusa
Magusa,2,6,CTP,Ürün,Solyalı,LEFKOŞA,62,2,19,83,Magusa
Magusa,3,6,CTP,Derviş,Deniz,LEFKOŞA,62,2,16,80,Magusa
Magusa,4,6,CTP,Sıla,Usar İncirli,LEFKOŞA,62,1,22,85,Magusa
Magusa,5,6,CTP,Muhittin,Tolga Özsağlam,LEFKOŞA,62,1,15,78,Magusa
Magusa,6,6,CTP,Doğuş,Derya,LEFKOŞA,62,3,16,81,Magusa
Magusa,7,6,CTP,Devrim,Barçın,LEFKOŞA,62,2,18,82,Magusa
Magusa,8,6,CTP,Filiz,Besim,LEFKOŞA,62,0,12,74,Magusa
Magusa,9,6,CTP,Ahmet,Muratoğlu,LEFKOŞA,62,2,7,71,Magusa
Magusa,10,6,CTP,Ödül,Muhtaroğlu,LEFKOŞA,62,0,11,73,Magusa
Magusa,11,6,CTP,Cenk,Paşa,LEFKOŞA,62,1,7,70,Magusa
Magusa,12,6,CTP,Haffe,Işısal,LEFKOŞA,62,1,2,65,Magusa
Magusa,13,6,CTP,Hasan,Ecer,LEFKOŞA,62,0,0,62,Magusa
Magusa,14,6,CTP,Ayşe,Alioğlu,LEFKOŞA,62,1,5,68,Magusa
Magusa,15,6,CTP,Derviş,Bladanlı,LEFKOŞA,62,1,7,70,Magusa
Magusa,16,6,CTP,Hülya,Batunlu,LEFKOŞA,62,0,3,65,Magusa
Magusa,1,6,CTP,Asım,Akansoy,GAZİMAĞUSA,62,1,14,77,Magusa
Magusa,2,6,CTP,Seran,Aysal,GAZİMAĞUSA,62,1,14,77,Magusa
Magusa,3,6,CTP,Teberrüken,Uluçay,GAZİMAĞUSA,62,2,17,81,Magusa
Magusa,4,6,CTP,Yasin,Yeni,GAZİMAĞUSA,62,0,7,69,Magusa
Magusa,5,6,CTP,Erkut,Şahali,GAZİMAĞUSA,62,2,18,82,Magusa
Magusa,6,6,CTP,Hamit,Caner,GAZİMAĞUSA,62,1,14,77,Magusa
Magusa,7,6,CTP,Şifa,Çolakoğlu,GAZİMAĞUSA,62,0,19,81,Magusa
Magusa,8,6,CTP,Behcet,Öznacar,GAZİMAĞUSA,62,1,11,74,Magusa
Magusa,9,6,CTP,Ceyhun,Ümiter,GAZİMAĞUSA,62,0,9,71,Magusa
Magusa,10,6,CTP,Gaye,Astan Çoban,GAZİMAĞUSA,62,0,9,71,Magusa
Magusa,11,6,CTP,Derviş,Karaca,GAZİMAĞUSA,62,1,13,76,Magusa
Magusa,12,6,CTP,Cihan,Tunçeli,GAZİMAĞUSA,62,0,4,66,Magusa
Magusa,13,6,CTP,Erkan,Tekeli,GAZİMAĞUSA,62,1,7,70,Magusa
Magusa,1,6,CTP,Ongun,Talat,GİRNE,62,1,15,78,Magusa
Magusa,2,6,CTP,Fikri,Toros,GİRNE,62,2,13,77,Magusa
Magusa,3,6,CTP,Ceyhun,Birinci,GİRNE,62,1,10,73,Magusa
Magusa,4,6,CTP,Fazilet,Özdenefe,GİRNE,62,2,14,78,Magusa
Magusa,5,6,CTP,Salih,Sarpten,GİRNE,62,1,11,74,Magusa
Magusa,6,6,CTP,Pembe,Ardıç,GİRNE,62,0,5,67,Magusa
Magusa,7,6,CTP,Alpay,Çelebi,GİRNE,62,1,9,72,Magusa
Magusa,8,6,CTP,Mahmut,Kanber,GİRNE,62,2,3,67,Magusa
Magusa,9,6,CTP,Özge,Tahiroğlu,GİRNE,62,1,10,73,Magusa
Magusa,10,6,CTP,Niyal,Öztürk,GİRNE,62,0,8,70,Magusa
Magusa,11,6,CTP,Mustafa,İlgen,GİRNE,62,0,2,64,Magusa
Magusa,1,6,CTP,Armağan,Candan,GÜZELYURT,62,3,15,80,Magusa
Magusa,2,6,CTP,Mehmet,Bozer,GÜZELYURT,62,0,3,65,Magusa
Magusa,3,6,CTP,Aslı,Murat,GÜZELYURT,62,1,4,67,Magusa
Magusa,1,6,CTP,Fide,Kürşat,İSKELE,62,1,15,78,Magusa
Magusa,2,6,CTP,Biray,Hamzaoğulları,İSKELE,62,1,10,73,Magusa
Magusa,3,6,CTP,Suphi,Coşkun,İSKELE,62,2,7,71,Magusa
Magusa,4,6,CTP,Fikret,Civisilli,İSKELE,62,0,6,68,Magusa
Magusa,5,6,CTP,Yalçın,Kömürcügil,İSKELE,62,0,2,64,Magusa
Magusa,1,6,CTP,Salahi,Şahiner,LEFKE,62,2,18,82,Magusa
Magusa,2,6,CTP,Tuncay,Sarıyer,LEFKE,62,0,3,65,Magusa
Magusa,1,6,DP,Ali,Tunçtaşlı,LEFKOŞA,7,1,4,12,Magusa
Magusa,2,6,DP,Mert,Taşkın,LEFKOŞA,7,0,2,9,Magusa
Magusa,3,6,DP,Mehmet,Çıldır,LEFKOŞA,7,2,4,13,Magusa
Magusa,4,6,DP,Hasan,Tosunoğlu,LEFKOŞA,7,0,4,11,Magusa
Magusa,5,6,DP,Serhan,Aktunç,LEFKOŞA,7,0,3,10,Magusa
Magusa,6,6,DP,Özlem,Dinçoğlu,LEFKOŞA,7,2,4,13,Magusa
Magusa,7,6,DP,Sinem,Tip,LEFKOŞA,7,1,2,10,Magusa
Magusa,8,6,DP,Funda,Özsakınç,LEFKOŞA,7,0,4,11,Magusa
Magusa,9,6,DP,İnanç,Babaliki,LEFKOŞA,7,0,2,9,Magusa
Magusa,10,6,DP,Hüseyin,Akcan,LEFKOŞA,7,0,2,9,Magusa
Magusa,11,6,DP,Fatma,Öztürk Çatal,LEFKOŞA,7,0,0,7,Magusa
Magusa,12,6,DP,Ali,Horoz,LEFKOŞA,7,0,1,8,Magusa
Magusa,13,6,DP,Mehmet,Ortak,LEFKOŞA,7,0,0,7,Magusa
Magusa,14,6,DP,Emel,Sayar,LEFKOŞA,7,0,0,7,Magusa
Magusa,15,6,DP,Çetin,Sadeli,LEFKOŞA,7,0,0,7,Magusa
Magusa,16,6,DP,Mete,Bayramoğlu,LEFKOŞA,7,0,0,7,Magusa
Magusa,1,6,DP,Fikri,Ataoğlu,GAZİMAĞUSA,7,0,4,11,Magusa
Magusa,2,6,DP,Mücahit,Kaya,GAZİMAĞUSA,7,1,2,10,Magusa
Magusa,3,6,DP,Şirin,Zaimağaoğlu,GAZİMAĞUSA,7,0,1,8,Magusa
Magusa,4,6,DP,Mehmet,Hasgüler,GAZİMAĞUSA,7,0,1,8,Magusa
Magusa,5,6,DP,Ahmet,Demirel,GAZİMAĞUSA,7,1,1,9,Magusa
Magusa,6,6,DP,Ömer,Gökel,GAZİMAĞUSA,7,0,0,7,Magusa
Magusa,7,6,DP,Fikret,Deniz,GAZİMAĞUSA,7,2,2,11,Magusa
Magusa,8,6,DP,Nuray,Uncu,GAZİMAĞUSA,7,1,4,12,Magusa
Magusa,9,6,DP,Benek,Çağakanlı,GAZİMAĞUSA,7,0,1,8,Magusa
Magusa,10,6,DP,Ali Anıl,Yüce,GAZİMAĞUSA,7,1,1,9,Magusa
Magusa,11,6,DP,Soyhan,Bilgeer,GAZİMAĞUSA,7,1,4,12,Magusa
Magusa,12,6,DP,Alpaslan,Diktaş,GAZİMAĞUSA,7,0,1,8,Magusa
Magusa,13,6,DP,Leyla,Avğın,GAZİMAĞUSA,7,0,2,9,Magusa
Magusa,1,6,DP,Serhat,Akpınar,GİRNE,7,0,3,10,Magusa
Magusa,2,6,DP,Hande,Kayasal Çelikden,GİRNE,7,0,3,10,Magusa
Magusa,3,6,DP,Redif,Nurel,GİRNE,7,0,3,10,Magusa
Magusa,4,6,DP,Harun,Demir,GİRNE,7,0,1,8,Magusa
Magusa,5,6,DP,Cemre,Seziner,GİRNE,7,0,1,8,Magusa
Magusa,6,6,DP,Orsel,Neşe,GİRNE,7,0,3,10,Magusa
Magusa,7,6,DP,Enver,Hoca,GİRNE,7,0,3,10,Magusa
Magusa,8,6,DP,Aslı,Babayiğit Cansız,GİRNE,7,0,1,8,Magusa
Magusa,9,6,DP,Arif,Uzunali,GİRNE,7,1,0,8,Magusa
Magusa,10,6,DP,Atilla,Deva,GİRNE,7,2,2,11,Magusa
Magusa,11,6,DP,Nazim,Arslan,GİRNE,7,0,0,7,Magusa
Magusa,1,6,DP,Rahme,Öğütveren,GÜZELYURT,7,0,1,8,Magusa
Magusa,2,6,DP,Erkan,Kaya,GÜZELYURT,7,0,1,8,Magusa
Magusa,3,6,DP,Eliz,Fellahoğlu,GÜZELYURT,7,0,1,8,Magusa
Magusa,1,6,DP,Mine,Emiroğlu,İSKELE,7,0,2,9,Magusa
Magusa,2,6,DP,Maşallah,Cihangir,İSKELE,7,0,1,8,Magusa
Magusa,3,6,DP,Hür,Alevkayalı,İSKELE,7,0,1,8,Magusa
Magusa,4,6,DP,Musa,Nurçin,İSKELE,7,0,0,7,Magusa
Magusa,5,6,DP,Çağla,Eroğlu,İSKELE,7,0,0,7,Magusa
Magusa,1,6,DP,Gürsel,Bağlaş,LEFKE,7,0,2,9,Magusa
Magusa,2,6,DP,Hüseyin,Turaç,LEFKE,7,0,1,8,Magusa
Magusa,1,6,TKP,Mehmet,Çakıcı,LEFKOŞA,0,2,0,2,Magusa
Magusa,2,6,TKP,Ersen,Sururi,LEFKOŞA,0,0,0,0,Magusa
Magusa,3,6,TKP,İlke Özgür,Davulcu,LEFKOŞA,0,0,0,0,Magusa
Magusa,4,6,TKP,Zühal,Koreli,LEFKOŞA,0,0,0,0,Magusa
Magusa,5,6,TKP,Ayşe,Buran,LEFKOŞA,0,0,0,0,Magusa
Magusa,6,6,TKP,Sami,Dayıoğlu,LEFKOŞA,0,0,0,0,Magusa
Magusa,7,6,TKP,İlker,Balkır,LEFKOŞA,0,0,0,0,Magusa
Magusa,8,6,TKP,Ahmet,Kablan,LEFKOŞA,0,0,0,0,Magusa
Magusa,9,6,TKP,Hakkı,Demir,LEFKOŞA,0,0,0,0,Magusa
Magusa,10,6,TKP,Yalçın,Ertugan,LEFKOŞA,0,0,0,0,Magusa
Magusa,11,6,TKP,Naile,Acar,LEFKOŞA,0,0,0,0,Magusa
Magusa,12,6,TKP,Fezile,Özataç,LEFKOŞA,0,0,0,0,Magusa
Magusa,13,6,TKP,Korhan,Şakir,LEFKOŞA,0,0,0,0,Magusa
Magusa,14,6,TKP,Yeşim,Uludağ Mertli,LEFKOŞA,0,0,0,0,Magusa
Magusa,15,6,TKP,Safiye,Aydın,LEFKOŞA,0,0,0,0,Magusa
Magusa,16,6,TKP,Mehmet,Eş,LEFKOŞA,0,0,0,0,Magusa
Magusa,1,6,TKP,Mustafa,Emiroğluları,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,2,6,TKP,Asiye,Beyaz,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,3,6,TKP,Emin,Soyal,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,4,6,TKP,Hüseyin,Hakansoy,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,5,6,TKP,Umut,Kadı,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,6,6,TKP,Zeynep,Dönmez,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,7,6,TKP,Ayhan,Çakıcı Eş,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,8,6,TKP,Mahir,Demir,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,9,6,TKP,Yasin,Zateroğulları,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,10,6,TKP,Ali,Özaltın,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,11,6,TKP,Emir,Genç,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,12,6,TKP,Üzeyir,Köstü,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,13,6,TKP,Azat,Kızıl,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,1,6,TKP,Yurdaer,Garip,GİRNE,0,1,0,1,Magusa
Magusa,2,6,TKP,Sevilay,Dolmacı,GİRNE,0,0,0,0,Magusa
Magusa,3,6,TKP,Seral,Çetindal,GİRNE,0,0,0,0,Magusa
Magusa,4,6,TKP,Salih,Ataser,GİRNE,0,0,0,0,Magusa
Magusa,5,6,TKP,Fatma,Köroğlu,GİRNE,0,1,0,1,Magusa
Magusa,6,6,TKP,Şefik,Dereli,GİRNE,0,1,0,1,Magusa
Magusa,7,6,TKP,Celil,Akarpınar,GİRNE,0,0,0,0,Magusa
Magusa,8,6,TKP,Muhammet,Gözay,GİRNE,0,0,0,0,Magusa
Magusa,9,6,TKP,Hülya,Kasap,GİRNE,0,0,0,0,Magusa
Magusa,10,6,TKP,Hüseyin,Özdurak,GİRNE,0,0,0,0,Magusa
Magusa,11,6,TKP,Gonca,Çağlar Şar,GİRNE,0,0,0,0,Magusa
Magusa,1,6,TKP,Dilek Ötün,Say,GÜZELYURT,0,0,0,0,Magusa
Magusa,2,6,TKP,Gönül,Kargılı,GÜZELYURT,0,0,0,0,Magusa
Magusa,3,6,TKP,Şifa,Ulutaş,GÜZELYURT,0,0,0,0,Magusa
Magusa,1,6,TKP,Kemal,Yıldız,İSKELE,0,0,0,0,Magusa
Magusa,2,6,TKP,Hüsnü,Arslanyürek,İSKELE,0,0,0,0,Magusa
Magusa,3,6,TKP,Cennet,Güneri,İSKELE,0,0,0,0,Magusa
Magusa,4,6,TKP,İdris,Koç,İSKELE,0,0,0,0,Magusa
Magusa,5,6,TKP,Fatih,Bulut,İSKELE,0,0,0,0,Magusa
Magusa,1,6,TKP,Tayfur,Demirci,LEFKE,0,0,0,0,Magusa
Magusa,2,6,TKP,Hurşit,Öztemiz,LEFKE,0,0,0,0,Magusa
Magusa,1,6,BY,Cansu,N.Nazlı,LEFKOŞA,0,0,0,0,Magusa
Magusa,2,6,BY,Mustafa,Erk,LEFKOŞA,0,0,0,0,Magusa
Magusa,3,6,BY,Cemre,İpçiler,LEFKOŞA,0,1,0,1,Magusa
Magusa,4,6,BY,Münür,Rahvancıoğlu,LEFKOŞA,0,1,0,1,Magusa
Magusa,5,6,BY,Özlem,Deligöz,LEFKOŞA,0,0,0,0,Magusa
Magusa,6,6,BY,Ahmet,Karakaşlı,LEFKOŞA,0,0,0,0,Magusa
Magusa,7,6,BY,Nazen,Şansal,LEFKOŞA,0,0,0,0,Magusa
Magusa,8,6,BY,Gazi,Gök,LEFKOŞA,0,0,0,0,Magusa
Magusa,9,6,BY,Fatma,Sezikli,LEFKOŞA,0,0,0,0,Magusa
Magusa,10,6,BY,Tahsin,Oygar,LEFKOŞA,0,1,0,1,Magusa
Magusa,11,6,BY,Sunalp,Asena,LEFKOŞA,0,0,0,0,Magusa
Magusa,12,6,BY,Aziz,Güven,LEFKOŞA,0,1,0,1,Magusa
Magusa,13,6,BY,Behiç,Anibal,LEFKOŞA,0,0,0,0,Magusa
Magusa,14,6,BY,Mustafa Bülent,Çakır,LEFKOŞA,0,0,0,0,Magusa
Magusa,15,6,BY,Evren,Cem,LEFKOŞA,0,0,0,0,Magusa
Magusa,16,6,BY,Mustafa,Keleşzade,LEFKOŞA,0,0,0,0,Magusa
Magusa,1,6,BY,Sabahat,Aydıç,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,2,6,BY,Yusuf Bülent,Yüksel,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,3,6,BY,Sevgül,Uzkan,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,4,6,BY,Hüseyin,Akçengel,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,5,6,BY,Melisa,Koloz,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,6,6,BY,Ahmet,Güvenler,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,7,6,BY,Serap,Kedi,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,8,6,BY,Hilmi,Buruk,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,9,6,BY,Umut,Ersoy,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,10,6,BY,Hasan Çağın,Tezbaşar,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,11,6,BY,Cenk,Tuncay,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,12,6,BY,Arif,Bayraktar,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,13,6,BY,Tağmaç,Özberk,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,1,6,BY,Zimzer,Sertel,GİRNE,0,0,0,0,Magusa
Magusa,2,6,BY,İbrahim,Bulut,GİRNE,0,0,0,0,Magusa
Magusa,3,6,BY,Ayla,Aydoğan Gökay,GİRNE,0,0,0,0,Magusa
Magusa,4,6,BY,Yusuf Özgü,Sertel,GİRNE,0,0,0,0,Magusa
Magusa,5,6,BY,Haydar,Dolmacı,GİRNE,0,0,0,0,Magusa
Magusa,6,6,BY,Güngör,Acar,GİRNE,0,0,0,0,Magusa
Magusa,7,6,BY,Enver Timur,Gürzap,GİRNE,0,0,0,0,Magusa
Magusa,8,6,BY,Halil İbrahim,Keleşzade,GİRNE,0,0,0,0,Magusa
Magusa,9,6,BY,Gülertan,Aşık,GİRNE,0,0,0,0,Magusa
Magusa,10,6,BY,Salih,Hayaloğlu,GİRNE,0,0,0,0,Magusa
Magusa,11,6,BY,Mustafa,Batak,GİRNE,0,0,0,0,Magusa
Magusa,1,6,BY,Nil,Çukurovalı Özkızan,GÜZELYURT,0,0,0,0,Magusa
Magusa,2,6,BY,Neriman,Çukurovalı,GÜZELYURT,0,1,0,1,Magusa
Magusa,3,6,BY,Meryem,Nazlı,GÜZELYURT,0,1,0,1,Magusa
Magusa,1,6,BY,Zekiye,Şentürkler,İSKELE,0,0,0,0,Magusa
Magusa,2,6,BY,Hakan,Tanıttıran,İSKELE,0,0,0,0,Magusa
Magusa,3,6,BY,Nermin,Sontaş,İSKELE,0,0,0,0,Magusa
Magusa,4,6,BY,Memet,Kılıç,İSKELE,0,0,0,0,Magusa
Magusa,5,6,BY,Bülent,Kurt,İSKELE,0,0,0,0,Magusa
Magusa,1,6,BY,Feray,Yalçuk,LEFKE,0,0,0,0,Magusa
Magusa,2,6,BY,Hüseyin,Tezbaşar,LEFKE,0,0,0,0,Magusa
Magusa,1,6,YDP,Enver,Öztürk,LEFKOŞA,6,1,0,7,Magusa
Magusa,2,6,YDP,Talip,Atalay,LEFKOŞA,6,0,1,7,Magusa
Magusa,3,6,YDP,Eda,Yenen,LEFKOŞA,6,0,0,6,Magusa
Magusa,4,6,YDP,Subhi,Asiltürk,LEFKOŞA,6,0,1,7,Magusa
Magusa,5,6,YDP,Kadir,Yel,LEFKOŞA,6,0,1,7,Magusa
Magusa,6,6,YDP,Yılmaz,Kaldırım,LEFKOŞA,6,0,0,6,Magusa
Magusa,7,6,YDP,Erşah Sabit,Yılmaz,LEFKOŞA,6,0,1,7,Magusa
Magusa,8,6,YDP,Özen,Topçu,LEFKOŞA,6,0,0,6,Magusa
Magusa,9,6,YDP,Ali,Yenen,LEFKOŞA,6,1,0,7,Magusa
Magusa,10,6,YDP,Özlem Ayşe,Doğandemir,LEFKOŞA,6,0,1,7,Magusa
Magusa,11,6,YDP,Mustafa,Yeşil,LEFKOŞA,6,0,0,6,Magusa
Magusa,12,6,YDP,Ömer,Yayla,LEFKOŞA,6,0,1,7,Magusa
Magusa,13,6,YDP,Banu,Bozlakoğlu,LEFKOŞA,6,0,0,6,Magusa
Magusa,14,6,YDP,Hüseyin,Gürlek,LEFKOŞA,6,0,0,6,Magusa
Magusa,15,6,YDP,Metin,Akar,LEFKOŞA,6,0,1,7,Magusa
Magusa,16,6,YDP,Zeynep Sinem,Keser,LEFKOŞA,6,0,1,7,Magusa
Magusa,1,6,YDP,Erhan,Arıklı,GAZİMAĞUSA,6,0,1,7,Magusa
